Avg_Daily_Usage_Hours,Academic_Level,Age,Gender,Country_Grouped,Predicted_Harm_Index
5.296610169491526,Undergraduate,20.659574468085108,Female,Other,0.19454284115273612
5.415254237288136,Undergraduate,20.659574468085108,Female,Other,0.26231268129623775
5.533898305084746,Undergraduate,20.659574468085108,Female,Other,0.3300825214397398
5.652542372881356,Undergraduate,20.659574468085108,Female,Other,0.39785236158324144
5.771186440677966,Undergraduate,20.659574468085108,Female,Other,0.4656222017267435
5.889830508474576,Undergraduate,20.659574468085108,Female,Other,0.5333920418702451
6.008474576271187,Undergraduate,20.659574468085108,Female,Other,0.6011618820137472
6.127118644067797,Undergraduate,20.659574468085108,Female,Other,0.6689317221572488
6.245762711864407,Undergraduate,20.659574468085108,Female,Other,0.7367015623007505
6.364406779661017,Undergraduate,20.659574468085108,Female,Other,0.8044714024442525
6.483050847457627,Undergraduate,20.659574468085108,Female,Other,0.8722412425877546
6.601694915254237,Undergraduate,20.659574468085108,Female,Other,0.9400110827312562
6.720338983050848,Undergraduate,20.659574468085108,Female,Other,1.0077809228747578
6.838983050847458,Undergraduate,20.659574468085108,Female,Other,1.07555076301826
6.957627118644068,Undergraduate,20.659574468085108,Female,Other,1.1433206031617624
7.076271186440678,Undergraduate,20.659574468085108,Female,Other,1.211090443305264
7.194915254237288,Undergraduate,20.659574468085108,Female,Other,1.2788602834487657
7.313559322033899,Undergraduate,20.659574468085108,Female,Other,1.3466301235922673
7.432203389830509,Undergraduate,20.659574468085108,Female,Other,1.414399963735769
7.5508474576271185,Undergraduate,20.659574468085108,Female,Other,1.482169803879271
7.669491525423729,Undergraduate,20.659574468085108,Female,Other,1.5499396440227735
7.788135593220339,Undergraduate,20.659574468085108,Female,Other,1.6177094841662751
7.906779661016949,Undergraduate,20.659574468085108,Female,Other,1.6854793243097768
8.02542372881356,Undergraduate,20.659574468085108,Female,Other,1.7532491644532793
8.14406779661017,Undergraduate,20.659574468085108,Female,Other,1.821019004596781
8.262711864406779,Undergraduate,20.659574468085108,Female,Other,1.8887888447402816
8.381355932203391,Undergraduate,20.659574468085108,Female,Other,1.956558684883785
8.5,Undergraduate,20.659574468085108,Female,Other,2.0243285250272858
