outcome,comparison,coef,std err,t,P>|t|,Conf. Int. Low,Conf. Int. Upp.,pvalue-fdr_bh,reject-fdr_bh
Mental_Health_Harm_Component,VKontakte-Facebook,-1.1180119752603934,0.21159798412968175,-5.2836608054602205,1.7168697380841074e-07,-1.5334903230435692,-0.7025336274772176,1.6187628959078726e-06,True
Mental_Health_Harm_Component,WeChat-Facebook,-0.526593535861994,0.4687130865118974,-1.1234880164768504,0.2616344875880418,-1.4469243205303668,0.3937372488063787,0.3524056363430767,False
Mental_Health_Harm_Component,WhatsApp-Facebook,-0.07560670775147482,0.09515454219566376,-0.7945675109865671,0.4271477410780733,-0.26244521728703507,0.1112318017840854,0.512577289293688,False
Mental_Health_Harm_Component,YouTube-Facebook,0.1145311375219662,0.1600875519778016,0.7154281273402666,0.47459489199895843,-0.19980508770230915,0.42886736274624154,0.5495309275777414,False
Mental_Health_Harm_Component,KakaoTalk-Instagram,0.5380855783246554,0.1386693362633547,3.8803501395777,0.00011465980469752541,0.26580459721862393,0.8103665594306869,0.00042041928389092656,True
Mental_Health_Harm_Component,LINE-Instagram,0.5122503407536078,0.22175679864459322,2.3099645372071986,0.0211945232714463,0.07682488672813248,0.947675794779083,0.03780644691663394,True
Mental_Health_Harm_Component,LinkedIn-Instagram,-0.12531804856422638,0.12620225601995494,-0.9929937270250639,0.3210731012528676,-0.37311958142545104,0.12248348429699829,0.4075158592824858,False
Mental_Health_Harm_Component,Snapchat-Instagram,0.4364145868328585,0.13441608185083526,3.2467438480847717,0.0012257726279185077,0.17248498545893282,0.7003441882067842,0.003852428259172453,True
Mental_Health_Harm_Component,TikTok-Instagram,0.2435167856776966,0.05145835215574373,4.732308274090652,2.711580576653045e-06,0.14247692359559755,0.34455664775979566,1.2783165575650068e-05,True
Mental_Health_Harm_Component,Twitter-Instagram,-0.11193509008912736,0.11085489744612383,-1.0097442031690889,0.31298401269808035,-0.3296016705342489,0.10573149035599416,0.4050381340798687,False
Mental_Health_Harm_Component,VKontakte-Instagram,-1.2874238096664867,0.20604962421298365,-6.248125006700998,7.404599477739319e-10,-1.692007803136328,-0.8828398161966456,1.2217589138269875e-08,True
Mental_Health_Harm_Component,WeChat-Instagram,-0.6960053702680872,0.46839497469766955,-1.48593688631551,0.13776830589663247,-1.6157115338110302,0.22370079327485592,0.2164930521232796,False
Mental_Health_Harm_Component,WhatsApp-Instagram,-0.24501854215756805,0.09666901003130311,-2.534613130704729,0.011484678437750325,-0.43483075012749783,-0.055206334187638234,0.023207119089687686,True
Mental_Health_Harm_Component,YouTube-Instagram,-0.05488069688412703,0.15836867463185855,-0.34653757765986154,0.7290480411787615,-0.3658418600884511,0.256080466320197,0.7760833986741654,False
